Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2010 1:00,7775.45684612678,1238.17986129628,1237.64996729281,877.672403742269,12405.8494090651,2467.58103863593,5031.93198135918,1059.74292748167,32094.064435
1/1/2010 1:59,7704.81598201217,1236.05096351198,1248.90736410682,883.621723702003,12485.8148584766,2436.02536910156,5111.46891964342,1064.61736544546,32171.322546
1/1/2010 3:00,7650.57572430816,1244.07313974092,1251.2074847167,881.155327372262,12559.461122612,2414.44022242184,5168.88761675929,1071.95182506879,32241.752463
1/1/2010 4:00,7666.70831660532,1253.2111096971,1260.41900188708,894.330100006976,12671.8479501123,2383.94856436135,5241.88912375686,1086.83906057304,32459.193227
1/1/2010 4:59,7744.96086890473,1284.05525701465,1264.65351597357,906.325283070273,12912.2673025601,2498.17940593712,5401.45395021059,1111.85546332903,33123.751047
1/1/2010 6:00,7980.65342913135,1336.86863799892,1281.02141795211,939.105229750302,13361.2966452693,2596.99924740167,5659.76028908416,1159.2486154122,34314.953512
1/1/2010 7:00,8197.65692119332,1370.01269374961,1270.42568859551,955.894477201322,13867.8883029636,2751.48240965645,5884.50589143213,1200.73036420806,35498.596749
1/1/2010 7:59,8323.46671698691,1415.79997537277,1276.82704046794,966.459172328505,13994.1312451229,2801.34791494906,6015.86398465562,1234.2496231163,36028.145673
1/1/2010 9:00,8445.65254045713,1458.01758134841,1297.15453051804,989.573425830222,13788.5944782771,2863.83756606827,6005.38830882798,1244.44846167289,36092.666893
1/1/2010 10:00,8682.28835409822,1425.90646773977,1279.25333033584,975.533976961162,13269.0974571245,3030.75726888661,5900.38360723785,1201.95376961604,35765.174232
1/1/2010 10:59,8783.46296933617,1373.4447794914,1257.06894176554,922.054832096229,12705.1892621024,2982.00979995506,5740.5849967559,1144.44846649728,34908.264048
1/1/2010 12:00,8810.25179988387,1272.13378293677,1223.78088997655,877.871238637498,12050.6910849585,2785.53846646653,5493.29870674948,1069.33535039083,33582.90132
1/1/2010 13:00,8651.04366217697,1197.72428350587,1195.75781535132,832.080232052951,11305.7717391892,2645.40784161754,5216.42486314416,994.478291962037,32038.688729
1/1/2010 13:59,8449.11838477876,1134.72088249274,1153.95041589706,788.726708323706,10656.4483965092,2451.26237257213,4934.87255750216,933.842803924248,30502.942522
1/1/2010 15:00,8222.02941969989,1096.30038294987,1128.34786076082,755.006585941708,10017.3220009027,2345.68577464574,4724.72047884822,901.364234251079,29190.776738
1/1/2010 16:00,8055.582780203,1051.4465997575,1096.64463233539,722.446388959478,9649.67414645327,2294.75556881167,4603.29906611829,882.827185361393,28356.676368
1/1/2010 16:59,8155.93207807731,1073.04449861855,1090.45656998785,713.488459167385,9575.13418867006,2322.85152722578,4621.48192975284,869.376159500239,28421.765411
1/1/2010 18:00,8620.02950413334,1178.58302355826,1113.39817923686,783.525563194841,10532.768792659,2439.10342788753,4976.59737465812,921.728691672095,30565.734557
1/1/2010 19:00,9136.17602225478,1291.58772490242,1184.45419842292,858.697605291756,11897.8200401191,2789.71647635597,5658.79330335713,1031.68241729598,33848.927788
1/1/2010 19:59,9258.35352866864,1321.43029729625,1226.32214016315,872.023394370644,12132.5206939571,2934.3807321949,5850.9089456371,1070.08849871219,34666.028231
1/1/2010 21:00,9204.68250731356,1369.50261983613,1242.42322418089,899.677995280615,12328.84754007,3048.72285538187,5973.34107565779,1079.69346227919,35146.89128
1/1/2010 22:00,9050.98243223076,1404.11005719205,1266.15435047844,900.755787376674,12398.3020899262,3088.48060948626,6007.31740261656,1101.80939469303,35217.912124
1/1/2010 22:59,8816.74638056233,1384.15970599412,1266.5901434125,873.942142628704,12190.3576038303,3057.65485170311,5910.46351572766,1106.88920114128,34606.803545
1/2/2010 0:00,8515.7924,1357.87273,1261.63718,851.59794,11970.9767,2903.8136,5765.61884,1080.88957,33708.19896
1/2/2010 1:00,8279.04445225713,1300.99524620156,1224.05621724528,864.779197519069,11908.2873337945,2705.12879513959,5643.05982383687,1070.37633000597,32995.727396
1/2/2010 1:59,8130.66476165417,1309.95528421116,1214.18431416204,849.911792852248,11816.0736337345,2649.88097353663,5627.89770247719,1070.35192737204,32668.92039
1/2/2010 3:00,8049.18531305757,1325.5466351054,1218.18046308404,858.020628088142,11861.5631807079,2627.27830594506,5668.76853729587,1089.29707471606,32697.840138
1/2/2010 4:00,8095.66042449465,1315.82487240371,1229.66347368921,870.632045444801,12106.1177325391,2603.76913286398,5749.52218649579,1107.78842106873,33078.978289
1/2/2010 4:59,8217.18416567589,1350.46866761965,1236.91087314147,894.249483711386,12326.6316543249,2731.82283344406,5909.34581979606,1139.5410622866,33806.15456
1/2/2010 6:00,8436.45767563832,1419.77440537953,1261.7675182837,929.695830622484,12872.6879351584,2846.0346540393,6153.24595263669,1194.20561524155,35113.869587
