Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2006 1:00,7623.39489418531,788.305875284044,1026.55904878744,777.157535249217,7549.80943816697,1852.41680246996,3797.22398938768,639.553370469389,24054.420954
1/1/2006 1:59,7437.10252489948,779.587441617235,1024.32016831678,752.171350058097,7291.49470430548,1770.28378559167,3637.50553513878,628.083900072483,23320.54941
1/1/2006 3:00,7151.48147902447,767.310984866773,1011.29740562388,725.028737315565,7012.26970592001,1676.89122994093,3482.20753013874,614.014931169637,22440.502004
1/1/2006 4:00,6957.30278569415,774.671446689761,1004.02624972229,711.968331449426,6896.46666408962,1609.08049627252,3363.41780683446,611.227308247772,21928.161089
1/1/2006 4:59,6861.59679021236,772.916672580642,1005.14187914958,708.933070212516,6810.39554897692,1595.4176210305,3303.54749945842,613.746434379064,21671.695516
1/1/2006 6:00,6818.03519105789,782.647867560738,1005.08106015763,720.717140163079,6935.3400494934,1579.80288287558,3298.01895451981,626.43828417189,21766.08143
1/1/2006 7:00,6801.22742463699,815.314852172936,1020.75646222691,746.649020536608,7200.28939965585,1594.77429781633,3381.33284241628,657.910143538097,22218.254443
1/1/2006 7:59,6679.26589507276,820.194773183287,1031.55539547733,764.882904508942,7402.8059923582,1568.29684278283,3428.87865747062,683.594293146036,22379.474754
1/1/2006 9:00,6871.46124600535,842.708136099114,1021.51952529416,788.934334423339,7678.31833329685,1600.6525482118,3541.32636233089,686.539259338504,23031.459745
1/1/2006 10:00,7299.85824836679,885.570255295303,1039.99994301807,824.543751012906,8046.04090457343,1709.89077648553,3784.2261157124,703.488067535571,24293.618062
1/1/2006 10:59,7669.60800609788,936.664646194309,1051.78022918104,846.552105602917,8343.0368865053,1828.5112895855,3996.86836389627,708.359227936763,25381.380755
1/1/2006 12:00,7997.54195397296,996.598140546686,1040.64585060799,861.561628920456,8566.50146795236,1969.49364742936,4211.73759904333,715.472594526853,26359.552883
1/1/2006 13:00,8285.17132814511,1004.70498173567,1045.58570543423,872.557897254399,8789.7013953781,2093.22970627499,4384.41259037204,719.396516405432,27194.760121
