Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2011 1:00,7242.84497826542,919.318500953152,1273.18535357252,762.181837575274,10038.7018567578,2033.43427212177,4448.83319335779,943.943487396322,27662.44348
1/1/2011 1:59,7028.29894433074,906.680146085113,1273.2586768864,762.644082722504,9982.84546032912,1964.7503130072,4401.28088472213,930.286206916808,27250.044715
1/1/2011 3:00,6870.40729707958,877.968337328528,1272.13732539504,763.843551696599,9870.15286379774,1885.7664337259,4320.90986037792,922.040411598686,26783.226081
1/1/2011 4:00,6795.10757481871,863.683835279178,1275.68100504182,775.352756319962,9962.35606298706,1822.64140261282,4255.83418522555,925.811667714885,26676.46849
1/1/2011 4:59,6758.47234739372,888.93481755419,1279.74045998099,788.251672913351,10157.3666360482,1816.82963451601,4241.21405379587,937.992914797664,26868.802537
1/1/2011 6:00,6866.02382535393,912.942129691535,1299.12166785086,818.278971050757,10571.0890090087,1860.165635647,4337.10031914409,976.033504253075,27640.755062
1/1/2011 7:00,7146.59635032032,955.464316092317,1283.8839356493,836.62036813984,11134.582970688,1910.68527851321,4487.94862642104,1013.09702817597,28768.878874
1/1/2011 7:59,7341.06693617804,977.776139652502,1285.50206323158,840.018023177572,11530.5655773275,1955.45708220506,4604.50685784052,1045.64242838725,29580.535108
1/1/2011 9:00,7552.40742720492,1041.36362481961,1288.99004635728,845.959971562732,11866.9359541825,2077.94623918364,4699.16981229052,1082.08719839882,30454.860274
1/1/2011 10:00,7716.58410058816,1098.97277219949,1309.49998718124,889.580399958078,12180.0040565878,2175.70660803039,4809.58386832487,1101.84392713003,31281.77572
1/1/2011 10:59,7939.59311128357,1118.52836938034,1319.98755635464,871.918031203542,12228.6355101816,2218.0798208592,4859.01511863324,1096.17998110384,31651.937499
1/1/2011 12:00,7997.52496107364,1109.30653465116,1326.24398794889,853.129329336384,12144.7337102127,2236.98169279079,4837.74367854591,1060.96309944056,31566.626994
1/1/2011 13:00,7978.49000518918,1070.98090727899,1296.94385390386,834.23730264778,11737.1501939318,2248.7270477666,4753.79756911623,1011.49197116554,30931.818851
1/1/2011 13:59,7827.64906634721,1036.16384032185,1266.24022670616,801.849652469228,11156.1449865196,2214.67155500773,4612.04360647757,953.149968150631,29867.912902
1/1/2011 15:00,7783.05495491531,1008.94607565141,1222.13851218613,764.393161233672,10715.1989712719,2152.16219929719,4493.11552101394,917.550209430436,29056.559605
1/1/2011 16:00,7696.0810079378,988.341989053016,1201.38345223103,756.686943736485,10452.2180606694,2158.19210060131,4426.64070240155,908.145701369397,28587.689958
1/1/2011 16:59,7671.45382653417,1022.59440965508,1193.92866103281,761.382905837646,10626.9083804884,2139.73707002395,4446.58977017175,921.391883256152,28783.986907
1/1/2011 18:00,8051.60656698221,1119.30491196463,1233.94493187792,821.564689453683,11663.4750500906,2174.55695277724,4745.74510055895,959.89448529477,30770.092689
1/1/2011 19:00,8651.88627763363,1230.88385333562,1300.28114486914,876.1569262609,12962.9779167616,2386.56667097359,5351.53814935318,1045.97798581232,33806.268925
