Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2003 1:00,7314.78074403819,1036.14817354437,1045.13378289759,923.252129694076,8894.32589860728,1789.72808796235,4126.71042760278,720.614611716698,25850.6938560633
1/1/2003 1:59,7191.62277060957,1052.90595797935,1057.38400948703,925.322631533284,8903.37997117278,1743.99671275159,4122.86329922656,717.870496328854,25715.345849089
1/1/2003 3:00,7070.10941484282,1054.47215755942,1066.02656541886,930.799969926721,8956.82565862921,1705.0790750419,4096.7310532793,714.620616586722,25594.6645112849
1/1/2003 4:00,6995.85692681722,1071.32158168331,1073.56981076168,940.416419410037,9051.87721770448,1686.16507017792,4072.12975406919,717.546966299943,25608.8837469238
1/1/2003 4:59,7039.00675224133,1099.77846761888,1082.57220074205,956.271372600898,9261.29315950325,1698.24706797127,4116.08030791553,728.963828483904,25982.2131570771
1/1/2003 6:00,7183.70023203008,1127.73403472751,1090.09085025792,984.291441238984,9592.44890219652,1739.08378412824,4239.61765975681,753.063851677885,26710.030756014
1/1/2003 7:00,7281.44883536304,1176.37105226915,1119.29941616992,1010.19605779843,9964.88034344188,1796.88903481594,4394.71334350826,793.125746489011,27536.9238298556
1/1/2003 7:59,7107.89110815416,1198.24950027933,1147.4885659849,1024.60624114499,10178.6993600405,1801.62955434741,4455.65261673212,837.600146911577,27751.817093595
1/1/2003 9:00,6913.59773234261,1186.03651470051,1131.04043086874,1021.23182272287,10270.0804736547,1813.27806632327,4406.77130676997,832.524473130702,27574.5608205134
1/1/2003 10:00,6818.88440214501,1162.64758365476,1121.73778150692,1012.05890331094,10175.7531762147,1841.87754815908,4291.19156419481,829.991016019799,27254.141975206
1/1/2003 10:59,6773.04374313201,1122.76655578608,1108.88173702455,985.727190171333,9935.67187217136,1841.74101404896,4189.09220862809,812.34925682253,26769.2735777849
1/1/2003 12:00,6758.36069490467,1073.7859247611,1087.09322484661,946.872554120433,9509.07479854383,1835.74733127199,4063.44016099458,786.471946722664,26060.8466361659
1/1/2003 13:00,6741.15602557262,1023.80077325252,1068.81887929502,899.920850506881,8994.21794159884,1793.89328732985,3928.71345783523,752.548820030683,25203.0700354217
1/1/2003 13:59,6592.49790969916,960.230444329782,1037.01223947614,856.351359462318,8505.76142724155,1758.3302138164,3778.18856142959,707.85164353139,24196.2237989863
1/1/2003 15:00,6497.02856035102,939.299476876669,1016.32034727502,826.769124275975,8192.21937934213,1723.71188440635,3680.04246735626,673.98669913766,23549.3779390211
1/1/2003 16:00,6437.5845732301,929.167442605255,1004.53550573158,810.339108172033,8001.73039402491,1718.73442580309,3627.54733640604,659.348016411218,23188.9868023842
1/1/2003 16:59,6469.55682793924,913.928278255428,998.944382383355,817.389003295293,8053.72254319724,1717.07265235651,3623.4849609078,661.436203488053,23255.5348518229
1/1/2003 18:00,6912.71987705055,998.837157296398,1017.80516536114,888.64099017732,8661.2537946292,1770.50811888006,3799.93345421727,703.950117016328,24753.6486746283
1/1/2003 19:00,7555.48588001818,1081.20859005386,1070.44144589759,981.91789497928,9602.90376051645,1925.79195565834,4286.07072859309,790.490821724332,27294.3110774411
1/1/2003 19:59,7623.0954588913,1085.341998936,1068.50153273633,995.96848672466,9754.78624276989,1951.59225768671,4325.89703849511,799.008666219209,27604.1916824592
1/1/2003 21:00,7725.13892996134,1075.68664425837,1060.58494613077,1004.8975189663,9850.0519143137,1950.5927251003,4277.05982963288,803.461188641194,27747.4736970049
1/1/2003 22:00,7684.32425787693,1061.7326049739,1059.0882075812,1006.48892719287,9717.48355227832,1909.00421711673,4199.33973175166,802.624187719745,27440.0856864914
1/1/2003 22:59,7440.52990092768,1021.39524895737,1051.35743725606,977.24671653087,9499.39909980861,1828.36588286114,4064.17090415945,776.120827211181,26658.5860177124
1/2/2003 0:00,7143.6736,981.32668,1022.06656,938.71931,9040.5319,1708.10633,3873.82563,733.13799,25441.388
1/2/2003 1:00,7044.44936866655,1012.99410359859,1021.2770824963,912.815229327963,8761.62780392829,1620.82330393308,3766.87454153713,704.329611882057,24845.19104537
1/2/2003 1:59,6823.27280669884,1026.63404173411,1025.69666816255,916.352073340432,8791.37195298504,1583.30726031643,3747.19113881109,708.50934225989,24622.3352843084
1/2/2003 3:00,6799.49512502001,1039.20121186203,1039.33668267972,927.8650425433,8932.9576946048,1560.59834659325,3786.96766164147,726.302549138937,24812.7243140835
1/2/2003 4:00,6813.82529619612,1062.12745476824,1058.76346245518,948.313024170253,9190.62496871338,1589.83652137786,3865.95213128942,745.401103100161,25274.8439620706
1/2/2003 4:59,7065.96260722703,1116.55138520609,1082.93207143668,979.839260140768,9678.39571882537,1639.72580558089,4057.80869240623,773.372247664444,26394.5877884875
1/2/2003 6:00,7485.75186619375,1180.396165687,1132.09399917666,1057.14739841075,10634.6096102286,1791.82676609354,4478.54276877824,844.24011588981,28604.6086904583
1/2/2003 7:00,8126.19488443873,1319.55407172428,1214.20753919832,1157.85622923212,11916.5855007897,2009.19309040631,5089.70397834789,956.457756694663,31789.753050832
1/2/2003 7:59,8401.84972680255,1412.65057775379,1292.05541437731,1229.58660524713,12820.9497890984,2116.68843007685,5452.69492986771,1053.39683347737,33779.8723067011
1/2/2003 9:00,8447.88613000269,1421.87647722902,1312.85544970251,1231.92091212666,12793.3387476398,2145.36296009472,5440.45765872123,1056.322834355,33850.0211698716
1/2/2003 10:00,8456.09852180399,1410.03062015576,1310.39208455034,1216.7890451929,12630.619290422,2173.14268578162,5372.79892549585,1028.78441148371,33598.6555848862
1/2/2003 10:59,8487.12430494466,1382.50743406259,1291.27939593175,1195.96498594634,12353.077833782,2167.08177735643,5248.15202923406,990.822754989056,33116.0105162469
1/2/2003 12:00,8444.35621903764,1339.71453243648,1255.18852179519,1153.08989806211,11900.3157686971,2130.21244575352,5064.63001433276,941.335745685097,32228.8431457999
1/2/2003 13:00,8326.90913673402,1289.23479028404,1220.23441482456,1101.06833648029,11420.7607178365,2078.20288751755,4799.42696054028,886.865032181811,31122.7022763991
1/2/2003 13:59,8148.64622839398,1252.45620618366,1186.00647123401,1065.36267723136,10988.4216591804,2039.9985170432,4623.0446327664,847.791425454355,30151.7278174873
1/2/2003 15:00,8007.76250049531,1210.1438631216,1148.53661041856,1024.08844492488,10601.4484633046,1996.65736451265,4470.73126353584,809.081614929887,29268.4501252433
1/2/2003 16:00,7983.53265207499,1174.0804879481,1120.22868960289,994.825940730666,10216.3660801808,1949.16230487527,4342.11374918256,782.223493408441,28562.5333980037
1/2/2003 16:59,8008.14058933227,1182.43122346532,1101.32813203101,995.786384055075,10255.4474859007,1952.25328436248,4308.1220166301,775.452274530362,28578.9613903073
1/2/2003 18:00,8481.24794342185,1271.44910900693,1116.40590416014,1063.17824457118,10911.1709103234,2025.24352658779,4556.0060490739,809.268822584594,30233.9705097298
1/2/2003 19:00,9112.54687212666,1387.151260847,1178.43414582885,1156.36755969476,11867.9939949426,2228.00144529811,5172.15342211009,903.380666044956,33006.029366893
1/2/2003 19:59,9115.6223701267,1398.7850319274,1181.80788615631,1164.057647942,12011.0873239712,2258.15766899888,5280.78774130508,916.281667441778,33326.5873378693
1/2/2003 21:00,9168.99824741363,1385.77831525682,1173.37046740017,1155.26717722654,11826.685338753,2238.64465970604,5254.18996475284,912.912662955647,33115.8468334647
1/2/2003 22:00,8988.53387682956,1364.85690431888,1161.58147880404,1136.71278989335,11613.1715230334,2178.33834876163,5180.87816307339,900.080411746727,32524.153496461
1/2/2003 22:59,8669.34994330475,1300.47215242502,1143.35654380025,1085.97207013967,11030.075333588,2065.74374668635,4938.00779576094,859.577787963885,31092.5553736688
1/3/2003 0:00,8343.4991,1214.53768,1102.82154,1022.20297,10296.4705,1941.0205,4669.54751,799.64294,29389.74274
1/3/2003 1:00,8023.95908734552,1173.26190932472,1113.06491040935,997.732529611294,9876.41727900259,1903.30991845725,4498.43498153668,781.611344011941,28367.7919596993
1/3/2003 1:59,7827.94856910179,1160.63694608414,1110.62677380568,994.378745117372,9821.3561795351,1857.41874908577,4417.74062346619,779.645463662744,27969.7520498588
1/3/2003 3:00,7767.36925537299,1171.63109591804,1126.984902048,1004.87145230349,9927.27683266466,1839.93551626707,4465.65280045628,791.734580086916,28095.4564351174
1/3/2003 4:00,7777.09836465236,1196.14816509828,1139.83752388788,1021.94396949114,10109.5231229547,1854.50981437193,4493.95458376675,808.997675187071,28402.0132194101
1/3/2003 4:59,7936.63779463936,1238.2428989054,1165.06007343512,1057.65824768957,10551.696809925,1904.36416165836,4665.28760550448,839.272920686196,29358.2205124435
1/3/2003 6:00,8347.78704460195,1353.94843185458,1205.73965336901,1131.88623669616,11397.4829105138,2066.42143880958,5044.26992781956,903.459886546414,31450.995530211
1/3/2003 7:00,8879.42143308152,1510.65044851437,1277.23676645266,1229.33647940296,12577.4965580822,2276.96054500229,5581.5746397216,1008.14656556147,34340.8234358191
1/3/2003 7:59,9006.69226754782,1553.64465224942,1350.52838592379,1289.11359341891,13352.3725424646,2371.58344525956,5835.15824564959,1089.35622932608,35848.4493618397
1/3/2003 9:00,8868.15776864754,1516.71389190707,1347.02883791146,1267.01366429403,13130.2246034238,2345.69858806979,5660.20458173255,1068.36033155933,35203.4022675455
1/3/2003 10:00,8626.87427582158,1444.6084207,1312.61300386173,1202.66062532801,12462.7107493254,2265.61100322059,5332.6927452339,1002.80599438451,33650.5768178757
1/3/2003 10:59,8412.21822773777,1376.14657511677,1273.76542109885,1142.28031191711,11812.2262341394,2184.29424035076,5041.60166937476,934.683779715513,32177.2164594509
1/3/2003 12:00,8185.79914426569,1303.9795679554,1222.68874464162,1075.63519789115,11044.4387201499,2091.69760066174,4756.05524255961,866.619697271689,30546.9139153968
1/3/2003 13:00,7972.39035058992,1235.7847721914,1178.75504790616,1011.11690442997,10378.2109774705,2010.020276083,4502.24313949344,809.950547280605,29098.472015445
1/3/2003 13:59,7862.18820955987,1198.32556335266,1136.49840020915,970.168583772022,9914.66216681221,1965.68425230962,4354.01169975394,769.734120587185,28171.2729963567
1/3/2003 15:00,7767.39190831774,1142.21031446743,1110.48840243411,930.261949908367,9488.41388168565,1900.9267273158,4236.53630078133,738.386171007947,27314.6156559184
1/3/2003 16:00,7680.23904062408,1102.08090415457,1085.64061650318,906.718087092555,9209.32571994205,1874.1502622759,4153.70870687252,710.369772525991,26722.2331099909
1/3/2003 16:59,7731.58022627808,1102.84194699464,1071.36813898573,897.176097759708,9107.75819486706,1859.52697031386,4115.52197178101,698.169806817157,26583.9433537972
1/3/2003 18:00,7995.26133751694,1152.2274226296,1071.80113851343,937.953283612278,9500.09147723278,1902.98151598195,4249.00398744218,716.006318601349,27525.3264815305
1/3/2003 19:00,8564.14386247251,1238.78248251299,1124.22039724914,1008.89734606364,10229.265694454,2092.70282273153,4727.48883011307,792.237504425007,29777.7389400219
1/3/2003 19:59,8538.1121373046,1234.08741695501,1125.21568873043,1006.54152932707,10187.8526251225,2105.54395553902,4750.15282166484,800.930111719608,29748.4362863631
1/3/2003 21:00,8592.61655774385,1226.19182413168,1115.72399411444,992.883655020211,10022.754233389,2093.88173409276,4723.1947054703,796.548341441435,29563.7950454036
1/3/2003 22:00,8469.6788729465,1210.97194364995,1110.70850852566,974.642012308661,9841.81009424335,2055.34326255005,4660.40153648644,790.651851132833,29114.2080818434
1/3/2003 22:59,8236.21314610729,1171.58185061069,1104.31785669017,939.171025734491,9432.28908586707,1975.89841471182,4503.61786393978,763.576679505178,28126.6659231665
1/4/2003 0:00,8018.9724,1122.24805,1072.40358,890.80668,8931.8152,1890.7467,4296.65124,718.55044,26942.19429
1/4/2003 1:00,7710.88952381918,1055.19095995267,1066.40028873517,858.967783903277,8498.39783073236,1844.38787063745,4088.53469598842,705.684220342339,25828.4531741109
1/4/2003 1:59,7515.29915275671,1036.7762860763,1063.8513115093,845.941538468702,8335.58422152717,1776.26429081554,3999.41331427935,696.950702453994,25270.0808178871
1/4/2003 3:00,7407.87567968155,1033.16726755128,1072.05849157243,847.932061400317,8322.26960775414,1755.57017027595,3982.16341238647,702.302558299616,25123.3392489218
1/4/2003 4:00,7374.81703548255,1051.17661566872,1082.72347179495,857.873121554984,8435.05727584611,1758.19874163437,4018.72149080246,713.119685057032,25291.6874378412
