Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2008 1:00,7582.42627457248,1137.19727799018,1289.7415907424,1120.59124538275,10782.4878043871,1894.92094326094,4857.04433972816,932.251505935989,29596.660982
1/1/2008 1:59,7483.38727650792,1129.31242882945,1320.54971971702,1130.16391956025,10873.001190141,1826.08919392633,4867.51256684534,939.958255472668,29569.974551
1/1/2008 3:00,7381.74477781794,1155.48464662246,1328.44207888425,1129.35505591261,10952.637481333,1832.88382660108,4849.63988504511,951.32211778357,29581.50987
1/1/2008 4:00,7452.87186840043,1209.91835535255,1344.32236930313,1148.91980448118,11104.1787575028,1819.24834000536,4858.0473213921,967.450487562469,29904.957304
1/1/2008 4:59,7530.35401709699,1265.05538908875,1355.02003452966,1171.26783883938,11369.935035806,1834.77736894148,4962.3455588878,996.05520580994,30484.810449
1/1/2008 6:00,7829.49995394169,1316.59975552682,1356.78602481344,1224.53487448794,11825.918009808,1896.03309319938,5166.53960510919,1035.22501111354,31651.136328
1/1/2008 7:00,7947.04184534413,1382.12284553419,1339.71691640117,1253.03008513702,12401.0714932035,1968.04275635891,5402.14643563177,1070.66310138934,32763.835479
1/1/2008 7:59,7960.13279391898,1373.93979325077,1341.86342456255,1281.92577583042,12581.5000781995,2058.39945358187,5558.36410223175,1107.90623242417,33264.031654
1/1/2008 9:00,8019.17088911843,1422.41390303635,1370.7624417652,1297.64056525658,12530.3986036362,2135.00110213225,5632.83387610153,1123.24087195346,33531.462253
1/1/2008 10:00,8275.11830224009,1419.06636967649,1367.46647327609,1307.44651988492,12251.5380890123,2310.11798407792,5675.57794035293,1094.83898047926,33701.170659
1/1/2008 10:59,8477.30858375784,1350.23517057962,1360.9723771706,1262.19144601966,12023.9569115376,2319.34210716662,5667.18848572224,1057.12336304589,33518.318445
1/1/2008 12:00,8609.11368801052,1245.01362257948,1341.630034896,1226.89347151574,11678.1669878102,2266.06595883413,5578.88565012577,1016.19593522815,32961.965349
1/1/2008 13:00,8483.17709452346,1192.70864534874,1321.06706475791,1184.87646466445,11209.54688655,2191.70449568423,5403.79049370931,960.081935761865,31946.953081
1/1/2008 13:59,8399.45999435801,1140.63102049474,1273.61854401981,1135.7509888168,10737.0735325655,2113.96699892014,5184.879104126,913.128225698962,30898.508409
1/1/2008 15:00,8420.21171870014,1115.86303630307,1238.22198873042,1091.75356746185,10291.7280648453,2050.28245003164,5013.9038864614,874.917557466194,30096.88227
1/1/2008 16:00,8385.08411716548,1094.89721118975,1205.42022826167,1047.61185732149,10064.3209190802,2065.8415498881,4921.5896333858,865.626575707499,29650.392092
1/1/2008 16:59,8491.72893340716,1121.46592600158,1206.24268540026,1060.97154169428,10203.1698933119,2157.20130621935,4969.97648948922,869.83161847626,30080.588394
1/1/2008 18:00,9012.6781434514,1252.03983975428,1246.84780738105,1193.41955359234,11350.0561031101,2269.76282997464,5406.75761741139,943.447658324778,32675.009553
1/1/2008 19:00,9525.86796983667,1417.51468414271,1328.63291226902,1316.09814796605,12801.7998634295,2477.51803733264,6126.50218893563,1042.53659508774,36036.470399
1/1/2008 19:59,9582.55794496336,1495.56710088793,1382.22044619563,1338.71296932671,13068.8213020088,2553.69297126212,6325.32647444015,1085.97581391531,36832.875023
1/1/2008 21:00,9602.36886904911,1526.10422164535,1402.14395499491,1362.22800212842,13203.4762724093,2552.65910940794,6438.24495744891,1095.97910591604,37183.204493
1/1/2008 22:00,9297.58987980855,1530.46081539092,1426.02532111475,1363.18496043286,13170.9429988728,2513.41764950521,6404.93926561839,1114.51026925647,36821.07116
1/1/2008 22:59,9095.83639187055,1470.81761316865,1396.40932987932,1313.3172813946,12671.3365591378,2374.07425797105,6175.81575968248,1094.67748189552,35592.284675
1/2/2008 0:00,8650.1947,1447.53722,1388.85777,1268.09516,12289.3475,2208.8544,5918.71009,1068.48805,34240.08489
1/2/2008 1:00,8603.3189733853,1330.1920843838,1314.40006062112,1229.41782136114,11926.6693213567,2212.20140367068,5774.33956018699,1034.22901503431,33424.76824
1/2/2008 1:59,8493.14988821794,1354.69490414011,1316.34468837143,1237.82909859129,11922.1549514453,2181.32090692036,5761.03874592044,1058.84943239314,33325.382616
1/2/2008 3:00,8414.17315065241,1364.19802311364,1330.98967456367,1257.12152252242,12129.2029256851,2193.5162044093,5837.24020067335,1091.91955438012,33618.361256
1/2/2008 4:00,8499.18958083392,1379.81821201868,1343.43602646238,1285.45990753798,12524.6570813295,2166.70288727091,5976.70239390322,1130.04005164342,34306.006141
1/2/2008 4:59,8816.60221256868,1468.93672444727,1360.82157404764,1316.08044547811,12947.1272074802,2294.04021786919,6254.92283274708,1168.16495736182,35626.696172
1/2/2008 6:00,9501.45067274964,1570.63586476699,1382.7314104447,1414.43455161918,13908.5108321972,2485.97846641784,6772.48539628299,1236.66457852149,38272.891773
1/2/2008 7:00,10279.1368611834,1747.94734713176,1401.40452013366,1554.02268299209,15323.5894761848,2727.82609137301,7456.79975750249,1318.48485749883,41809.211594
1/2/2008 7:59,10587.9457591297,1827.28518620374,1454.21597831451,1584.13455401895,16198.8736936492,2787.40856126261,7789.95436314381,1398.86650127751,43628.684597
1/2/2008 9:00,10810.9873934916,1751.2913667878,1432.66590028841,1557.2049209268,15754.3804758637,2793.73386647877,7590.83058060291,1366.44031355998,43057.5348180001
1/2/2008 10:00,10894.8639179706,1734.58876717338,1418.04314007398,1488.06657165756,15090.9446749126,2740.58194216509,7194.47036156349,1283.82770148328,41845.387077
1/2/2008 10:59,10851.4850182199,1696.39655533823,1407.55624879529,1427.3487745203,14560.5845019078,2658.3336695398,6847.70870572991,1200.23582494872,40649.649299
1/2/2008 12:00,10737.2598600596,1629.40098867387,1397.15405969408,1361.29394865098,13854.0850043181,2596.15764752062,6524.1946313223,1132.03189476044,39231.578035
1/2/2008 13:00,10452.8907529053,1514.03427129775,1347.38312486722,1292.37454008246,13286.8897495181,2491.24308946788,6233.20727063587,1074.69071222548,37692.713511
1/2/2008 13:59,10417.78367278,1518.60468660649,1312.16694730471,1243.81034131802,12696.7106005993,2344.95852901594,5996.88598991937,1021.46522845617,36552.385996
1/2/2008 15:00,10039.5507836736,1475.7791871853,1276.45715385557,1204.40891716337,12313.3007684192,2354.87924803694,5796.39357291235,984.539970753662,35445.309602
1/2/2008 16:00,10087.6327922941,1482.32812785761,1261.93866210189,1190.69120454423,12131.6947340623,2302.23428615037,5758.2805187584,966.582916231049,35181.383242
1/2/2008 16:59,10184.2658549203,1541.33356043416,1281.66803431329,1220.64531287193,12446.6936565763,2324.40786102129,5815.39604913009,981.199495732614,35795.609825
1/2/2008 18:00,10872.6532065168,1667.55371654333,1340.61968182064,1362.21170978005,13609.8467360213,2440.81437804138,6291.71927359848,1055.25398067804,38640.672683
1/2/2008 19:00,11655.3580859595,1804.89522523584,1419.92587911246,1484.44275534407,14838.556658788,2753.0697213394,7155.80101376321,1165.39966245748,42277.449002
1/2/2008 19:59,11631.6587557704,1806.82018984465,1443.60549256356,1506.94717480696,15078.3696182031,2817.80768673172,7392.90777410039,1186.70236997926,42864.819062
1/2/2008 21:00,11405.0027956878,1814.37102918011,1458.93989826665,1538.32945493508,15171.7792745277,2867.70148375493,7474.14510380592,1185.82734184174,42916.096382
1/2/2008 22:00,11088.702496139,1794.57910653907,1428.50270006338,1496.77695495427,14853.751947997,2818.24007874028,7335.95167956526,1164.64469800175,41981.149662
1/2/2008 22:59,10692.4385130502,1755.42797046583,1387.57676667072,1431.73442645485,13985.1651353965,2764.90999450637,6979.2191407033,1133.58946675223,40130.061414
1/3/2008 0:00,10234.8788,1674.02138,1338.49096,1342.69624,13255.417,2620.2494,6545.44508,1079.61051,38090.80937
1/3/2008 1:00,9679.13936364489,1662.87878509586,1318.04045677764,1323.24146855817,12999.2320079919,2505.37689891627,6302.00945267866,1036.62479516215,36826.5432288256
1/3/2008 1:59,9549.60374786976,1668.37657915357,1298.88306679579,1320.4086958211,12849.9066477411,2462.24021255728,6221.31771594299,1039.29301111839,36410.029677
1/3/2008 3:00,9467.95790051334,1693.7053255883,1300.18545462367,1333.77863667979,12961.3024142743,2445.20694931885,6243.91677073418,1044.29710826753,36490.35056
1/3/2008 4:00,9561.38413331325,1695.20409603906,1306.57485841174,1353.14415478341,13175.6420467115,2439.85847553647,6332.3985165744,1056.61898163011,36920.825263
1/3/2008 4:59,9908.94851682531,1750.78486886254,1317.83723717897,1384.26125537601,13480.0668611406,2577.54390614176,6543.45018674422,1074.82103073061,38037.713863
1/3/2008 6:00,10654.6276910306,1854.00699354503,1364.96280020005,1464.96084522778,14354.1367526992,2784.79055312049,7037.26786549453,1128.56126768233,40643.314769
1/3/2008 7:00,11467.7536614442,1951.95834277835,1396.69948411899,1596.75705408359,15695.0609190642,3046.9947713258,7736.96701497541,1194.2684982095,44086.459746
1/3/2008 7:59,11676.7696774191,1980.60537310392,1424.39235462761,1600.18885745114,16358.6621174118,3080.2895640771,8036.94362181251,1253.46281609678,45411.314382
1/3/2008 9:00,11806.2755242515,1901.00300717699,1405.41432563767,1584.38486005279,16068.4137949446,3042.91694840701,7899.22106908037,1244.09159544909,44951.721125
1/3/2008 10:00,11831.0606413142,1884.55193169144,1410.40025667554,1553.52073653256,15701.3254353055,2928.18431752514,7571.86552243644,1200.48536551921,44081.394207
1/3/2008 10:59,11723.8992372729,1829.19116275036,1412.90062373051,1522.85481416149,15319.3197202972,2798.09731544104,7174.91995375044,1170.14937359603,42951.332201
1/3/2008 12:00,11472.5016202381,1729.33252940208,1393.77020848805,1460.86046657871,14747.304761146,2663.08134348297,6780.11721483976,1124.18136482439,41371.149509
1/3/2008 13:00,10974.0750778584,1629.65008327634,1358.34973617295,1388.50438877231,14152.8372495106,2496.85739475684,6405.14339780992,1076.22761384257,39481.644942
1/3/2008 13:59,10849.6373342592,1513.61326186366,1314.37744780335,1316.35145739234,13455.0542468681,2406.79379260279,6096.14336072994,1008.8384344806,37960.809336
1/3/2008 15:00,10448.6431955521,1507.67236791482,1290.81025394361,1263.43023202403,12993.1957802623,2314.6569478498,5842.97085022357,984.636848229744,36646.016476
1/3/2008 16:00,10498.0201271911,1510.41043828599,1278.57526412383,1230.77179270114,12658.9192201396,2263.37283808809,5691.93401121243,972.432965257845,36104.436657
1/3/2008 16:59,10624.5245041199,1541.35151781323,1287.90944244401,1243.35306800295,12748.1154051442,2243.94425629046,5715.41628748914,973.725692696156,36378.340174
1/3/2008 18:00,11288.2246636158,1639.18841118311,1332.50347852815,1362.77403782526,13716.7044947834,2378.85412898982,6131.34825764122,1032.27822243326,38881.875695
1/3/2008 19:00,12058.6693200496,1764.72430792532,1408.31289564933,1488.67088476763,14862.526465082,2617.77003425454,6870.30276783366,1132.84919943787,42203.825875
1/3/2008 19:59,11942.4835016782,1799.79964167866,1440.71120056083,1500.64002633559,15030.6771604106,2714.95807103859,6980.13084043106,1144.21881586645,42553.619258
1/3/2008 21:00,11675.8892105101,1755.82841712008,1452.31546355936,1505.68309633862,15068.0646461677,2738.5622102501,6982.41156009025,1142.74573796375,42321.500342
1/3/2008 22:00,11325.7907923642,1752.4138092354,1421.00229398992,1453.38044438265,14601.6894380336,2647.64178232865,6784.78946885674,1114.87488280883,41101.582912
1/3/2008 22:59,10610.3193088806,1677.9326084499,1384.67147475746,1377.75319561189,13757.2419948161,2575.18801193956,6347.46362101032,1069.1048175342,38799.675033
1/4/2008 0:00,10118.7788,1611.63908,1337.64224,1289.96008,12919.6524,2374.8196,5880.97811,1012.57845,36546.04876
1/4/2008 1:00,9332.36226418204,1640.38205653938,1364.0577117296,1256.62352990808,12464.6834392059,2388.67621431963,5684.41087167879,975.289939436582,35106.486027
1/4/2008 1:59,9036.22336377945,1616.15897030042,1336.728213346,1249.44031488736,12275.8150053608,2311.21042878161,5597.32537364379,969.208492900605,34392.110163
1/4/2008 3:00,8883.26133285355,1588.98519452889,1332.4271540763,1246.25253595096,12151.1172359307,2291.93816497176,5618.87479856942,963.986684118409,34076.843101
1/4/2008 4:00,8869.59524258914,1514.95198319271,1318.54916076529,1238.29766484509,12246.0073309744,2286.89455919004,5675.99852821559,958.526521227742,34108.820991
1/4/2008 4:59,9115.00143377634,1606.92618792498,1330.26894274546,1265.34542087054,12458.9617756092,2350.40217798286,5846.1455372144,978.682567876212,34951.734044
1/4/2008 6:00,9652.6948535627,1713.34281818679,1358.24433456073,1349.26234278801,13280.973171104,2545.52390935016,6352.76052281978,1017.75632262783,37270.558275
1/4/2008 7:00,10270.5307873058,1858.65101133488,1395.20608654573,1467.86683835154,14649.8210675117,2740.28027254875,7040.42365533092,1100.73175407073,40523.511473
1/4/2008 7:59,10313.6175961418,1850.88213205255,1436.5322724816,1479.71385260817,15394.6382552407,2825.68492540093,7269.97399157728,1146.76275949701,41717.805785
1/4/2008 9:00,10306.9170816512,1759.84714301555,1405.01017403945,1448.09291576451,14972.1661107895,2753.68925132028,7053.63360881761,1120.3782036019,40819.734489
1/4/2008 10:00,10283.3971026645,1722.18776347589,1410.87841537352,1405.51881422149,14525.6741218722,2665.56746723738,6877.88337882507,1090.62706332991,39981.734127
1/4/2008 10:59,10317.1518731233,1659.64643269092,1381.24145731649,1366.34065844943,13865.106570696,2533.10396353117,6674.10857067528,1064.08606951743,38860.7855959999
1/4/2008 12:00,10021.6772667128,1572.40116486062,1349.43076211789,1300.55175692372,13096.5741365402,2406.40123188646,6375.93349656562,1018.39766939264,37141.367485
1/4/2008 13:00,9609.41916902825,1504.1566264748,1320.33234468762,1225.61284624251,12476.9906920016,2306.50364486586,6057.65847256137,991.998229137947,35492.672025
1/4/2008 13:59,9485.65741138412,1418.20825897249,1275.69587441419,1182.23448048223,11853.4457725876,2253.6231386516,5903.18276421934,952.9741182885,34325.021819
1/4/2008 15:00,9382.05776290009,1369.41782873688,1241.6004182759,1125.63001254511,11501.7397641762,2164.27221520798,5872.85229356292,905.356018594894,33562.926314
1/4/2008 16:00,9489.4729680984,1353.53251876649,1235.85929734924,1093.41150068054,11043.3440356865,2137.46580831688,5843.53587528555,895.475733816404,33092.097738
1/4/2008 16:59,9490.15709379995,1350.83003474318,1249.08271684195,1107.17891403792,11000.1230389085,2110.99332928386,5817.23376009114,896.054385293479,33021.653273
1/4/2008 18:00,9800.98842694952,1383.45691628864,1262.85907492925,1164.03582185064,11496.6676246459,2204.47695461161,6006.64464562874,921.174080095688,34240.303545
1/4/2008 19:00,10213.5063647855,1441.92632968268,1317.58366403967,1221.37284908335,11924.9878750264,2332.0942988456,6409.18378625375,978.535226282986,35839.190394
1/4/2008 19:59,10035.8053985652,1390.86477088207,1305.36390084119,1175.54608666091,11581.0584164108,2354.29239206731,6303.10546688602,958.756329686491,35104.792762
1/4/2008 21:00,9732.47424249014,1343.70363666878,1296.79142399936,1150.36864681633,11382.6572882945,2304.82173760338,6144.34296907991,936.915704047602,34292.075649
1/4/2008 22:00,9296.88158338943,1288.31139137708,1276.12853483869,1121.46493379934,11019.8137554568,2196.80695865137,5932.19373772547,915.55453676181,33047.155432
1/4/2008 22:59,8698.5255530652,1274.82177189524,1255.67329867832,1060.58608538746,10483.6916205102,2067.32131449784,5598.99202968489,876.64164628083,31316.25332
1/5/2008 0:00,8087.9643,1189.86109,1224.3966,983.56376,9743.6568,1932.7451,5196.86423,830.02709,29189.07897
1/5/2008 1:00,7821.64405918951,1140.85132204186,1271.25776659166,922.368860481627,8705.98297581953,1999.16856167185,4917.41622031692,776.350759887025,27555.040526
1/5/2008 1:59,7562.5125720328,1096.3340290134,1232.54571203359,880.112699842855,8339.8710953969,1892.85635146847,4683.13035860237,748.682058609596,26436.044877
1/5/2008 3:00,7460.84373072296,1071.79314676594,1224.08699900031,863.641287709263,8076.61716575025,1831.86078460769,4546.87986145022,734.885514993346,25810.608491
1/5/2008 4:00,7357.99302369166,1061.14357574266,1218.27334099421,843.489074934243,7987.31336057835,1768.40100786658,4483.26593416952,740.867771022782,25460.747089
1/5/2008 4:59,7368.35200720838,1058.72327004662,1223.09724037983,858.896157199597,8032.73682877543,1794.20382289573,4497.58698548255,738.625294011873,25572.221606
1/5/2008 6:00,7390.32961738491,1085.08248869754,1232.72924780339,882.14757438593,8443.25020965831,1854.37543162749,4617.56593755665,772.907756885786,26278.388264
1/5/2008 7:00,7704.99518695113,1144.66664684552,1236.43007317041,930.817239858447,8883.37742214404,1913.01934092984,4830.28219223607,787.799147864542,27431.38725
1/5/2008 7:59,7994.60752706745,1086.1909124949,1248.04427589813,949.447563521682,9157.82055369618,1990.00874053695,5032.67802554597,819.125662238733,28277.923261
1/5/2008 9:00,8159.33531953544,1190.88696536043,1243.29205592543,962.999281103577,9373.4697563507,2085.43151687364,5178.47144580221,828.680897048593,29022.567238
1/5/2008 10:00,8433.3820385321,1191.60492514315,1250.87839545752,994.563908987485,9528.35880779595,2143.88592702189,5346.75053958495,822.276425476957,29711.700968
1/5/2008 10:59,8628.23949900841,1222.73915901568,1239.57718593814,1005.59020303515,9614.95218201122,2136.79385496512,5432.28700471252,835.238095313724,30115.417184
1/5/2008 12:00,8685.80358325517,1217.25313997649,1229.5517581546,1004.0362404165,9568.14576938078,2145.74524458608,5427.91147013585,817.154910094497,30095.602116
1/5/2008 13:00,8704.01051246805,1196.60401315073,1216.32029615968,987.065163197559,9421.081012652,2218.4176090394,5409.69275316954,794.831293163036,29948.022653
