Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2009 1:00,7300.31787281367,1173.51650686185,1221.19514987563,809.370368427557,10329.6875068918,1841.69360824419,4601.28031876429,902.794867121032,28179.856199
1/1/2009 1:59,7174.76989939436,1161.6054918701,1221.72399274825,801.758344064502,10284.1157845279,1769.59144482844,4533.73068193257,903.455644633888,27850.751284
1/1/2009 3:00,7108.48895638596,1162.79307262893,1221.67949733756,796.833243409612,10238.5945507824,1722.55326608323,4452.98018633168,901.649905040627,27605.572678
1/1/2009 4:00,7024.86324154105,1177.50955914093,1226.78049034475,802.548897835851,10315.9306451283,1678.04568914481,4405.2095840983,909.355939765976,27540.244047
1/1/2009 4:59,7049.56794239569,1194.82301389633,1236.57987025509,814.159655149578,10521.4721535076,1686.10933504153,4451.35922517433,925.522321579811,27879.593517
1/1/2009 6:00,7257.59904784948,1234.19407256453,1243.45409342581,826.319421458442,10910.5235190554,1719.38366792972,4592.80119357932,954.421704137312,28738.69672
1/1/2009 7:00,7335.60182083889,1287.41751641198,1236.20795984768,845.280168761003,11429.625319673,1737.16869370931,4759.79086652057,986.278936237581,29617.371282
1/1/2009 7:59,7359.62859108481,1286.74420976464,1225.06419048482,844.742980525052,11525.2810518954,1793.8486567483,4847.72345432291,995.762164174016,29878.795299
1/1/2009 9:00,7361.14490315839,1324.54906385407,1250.87437887482,880.923398213223,11387.5408108236,1897.88324006006,4869.21232337275,1006.63381064313,29978.761929
1/1/2009 10:00,7714.84372925221,1264.30601330576,1255.83186426873,866.202637255037,11069.0295839645,2020.67470404152,4873.76039883109,983.128893081111,30047.777824
1/1/2009 10:59,7989.90499468825,1199.86064257884,1237.32705354089,827.247860768918,10656.2707176448,2107.42785192595,4919.13444832125,940.334368531117,29877.507938
1/1/2009 12:00,8096.26814744274,1120.98920926257,1207.32794660499,802.294192875478,10196.9680416317,2100.5524634664,4916.7137915517,886.738151164459,29327.851944
1/1/2009 13:00,7975.79597127017,1069.94418382337,1199.79396268302,766.959700917629,9674.42001811032,2150.61587938424,4860.06648650248,844.897361308769,28542.493564
1/1/2009 13:59,7757.42142909867,1028.67377479758,1168.49624775619,721.88482677668,9216.60988476824,2160.31352848339,4737.25927085657,809.328526462655,27599.987489
1/1/2009 15:00,7667.64493083975,985.731619279549,1153.15722108901,685.135366412333,8718.49440289545,2201.32603203781,4596.82537825166,789.612043194435,26797.926994
1/1/2009 16:00,7637.95592170812,963.450208698357,1125.73906943272,656.789664680509,8425.19908299402,2215.28312487449,4495.71978145934,779.668017152422,26299.804871
1/1/2009 16:59,7755.92893446048,965.191782775859,1122.5403770892,645.559424204459,8297.27917194078,2207.79581138835,4479.36852828735,761.281827853512,26234.945858
1/1/2009 18:00,8094.9812065294,1023.13708637432,1120.78473584348,696.312273398656,8920.88637049663,2204.05750931901,4703.72168617409,778.919512864428,27542.800381
1/1/2009 19:00,8432.99434709395,1103.06206374966,1164.5860894174,756.661515238371,9882.48908386193,2331.50286490007,5204.76284923255,853.027302506065,29729.086116
1/1/2009 19:59,8310.11454135019,1095.79251041637,1186.32995705868,767.481307114226,9905.32975380318,2280.2500817112,5188.40236644375,858.028877102416,29591.729395
