Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2002 1:00,8331.46926602693,1111.0965494424,1094.04549579894,995.298392112466,10336.3048993462,2165.00757124693,4793.19356026637,843.747177253755,29670.162911494
1/1/2002 1:59,8107.80543119207,1091.48158353417,1083.51798106628,981.195476822142,10178.0527381201,2092.3741175447,4766.91818677224,835.488188372836,29136.8337034246
1/1/2002 3:00,7890.72171749861,1080.25761589733,1085.03874034155,971.305256846543,10100.8877101865,2042.08071430473,4702.9188920233,830.69487764764,28703.9055247462
1/1/2002 4:00,7799.81752682967,1079.72640298806,1093.38185316267,971.262963139696,10081.5651094627,2011.93579120264,4669.06439092725,835.068412634025,28541.8224503468
1/1/2002 4:59,7815.96817123154,1087.93496055331,1106.65129591806,982.535590678496,10192.2186698173,2002.48767755754,4695.01190358379,848.598208593792,28731.4064779338
1/1/2002 6:00,7978.53869506381,1101.93182267665,1133.6857591839,998.840115811735,10402.1067351744,2042.53399373456,4777.18275222161,874.835436880144,29309.6553107468
1/1/2002 7:00,8133.22120030656,1136.17048473581,1169.70045898245,1028.53897873967,10655.3844532854,2095.83045702442,4945.76018674115,923.410654106534,30088.016873922
1/1/2002 7:59,8136.47064220613,1169.02817067937,1219.3514581496,1057.05423632554,10881.0920802107,2108.91057096448,5052.62241454293,975.941968412382,30600.4715414912
1/1/2002 9:00,8088.57868198188,1206.35977287063,1226.6950318359,1071.66459616474,11287.1322770544,2203.82421527397,5155.20180107082,992.500513843275,31231.9568900956
1/1/2002 10:00,8254.43281336543,1254.36712009668,1248.63137672517,1104.55687022192,11721.6736557864,2361.58740844184,5375.22869930727,1028.07504114239,32348.5529850871
1/1/2002 10:59,8480.22118641007,1267.46118504271,1251.4519555785,1114.89804008711,11921.9131966719,2465.14134488678,5501.73060443587,1040.42663635157,33043.2441494646
1/1/2002 12:00,8646.21462484713,1255.88809344667,1240.02217574411,1088.90932151991,11827.4379821018,2504.45290276723,5501.56709333652,1030.09680757701,33094.5890013404
1/1/2002 13:00,8627.17334299392,1229.52816257623,1220.99642632082,1047.10810032153,11541.7473174655,2488.19821595874,5401.1907041432,1000.99103433909,32556.9333041191
1/1/2002 13:59,8467.90226100099,1188.63402357041,1196.89953801013,1010.12314323735,11201.9626461889,2459.59975227482,5276.26751854181,973.055540888148,31774.4444237126
1/1/2002 15:00,8323.35019065381,1165.14020557652,1179.93248917055,983.259579120731,10970.2134568358,2400.33295463463,5149.98954063067,951.170156888137,31123.3885735108
1/1/2002 16:00,8296.10789302193,1161.31303024311,1176.09224509974,966.930256711467,10923.3759552046,2394.90606138029,5130.62797335659,944.505963488168,30993.8593785059
1/1/2002 16:59,8343.95510409017,1189.17364871045,1178.87928682986,980.644332565643,11093.1354933112,2395.16983476145,5201.24634109862,948.323231988605,31330.527273356
1/1/2002 18:00,8970.65031728063,1267.15389304314,1208.58389022112,1055.95248667084,11820.7972072973,2477.26382055605,5491.93706261822,996.302804755692,33288.641482443
1/1/2002 19:00,9504.53143516149,1331.25219071003,1252.48646547732,1128.63501944111,12458.207405397,2647.70138426572,5915.63810880488,1070.42631290378,35308.8783221613
1/1/2002 19:59,9572.74848177414,1335.46862804204,1245.77928011048,1134.17273492249,12454.6583515311,2671.34978909483,5978.50443488001,1060.12971491147,35452.8114152665
1/1/2002 21:00,9679.92895788198,1335.6284884706,1223.61895206699,1126.81845654252,12303.0947916166,2663.41378284221,5954.26882734871,1031.62490186847,35318.3971586381
1/1/2002 22:00,9496.32369947762,1301.79608733026,1209.54840614972,1102.08546489412,11925.0889602802,2611.45502869734,5825.24454580632,1002.51787443302,34474.0600670686
